timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
6324422912166,168,-2.66197,-2.29216,-1.84186,0.0170714,0.0764355,0.24956,-0.965187,0.0210268,0.0730361,-0.0158345,0,0,0
6324422923277,168,-2.66171,-2.29141,-1.84233,0.0181681,0.0773184,0.252143,-0.964425,0.0247217,0.0632635,-0.0446793,0,0,0
6324422934388,168,-2.66162,-2.29063,-1.8432,0.02189,0.0788463,0.253971,-0.963744,-0.00266054,0.0720491,-0.110176,0,0,0
6324422945499,168,-2.66142,-2.28993,-1.84386,0.0224223,0.0778513,0.257205,-0.962955,-0.00167387,0.0743797,-0.11584,0,0,0
6324422956610,168,-2.66122,-2.28922,-1.84461,0.0217799,0.0788836,0.259717,-0.962211,0.0233054,0.0649374,-0.0775772,0,0,0
6324422967741,168,-2.6609,-2.28851,-1.84535,0.0222544,0.0799203,0.262543,-0.961347,0.0249324,0.0644051,-0.0641271,0,0,0
6324422978852,168,-2.66055,-2.28791,-1.84608,0.0218862,0.0795967,0.265276,-0.960632,0.0306017,0.0553663,-0.0677701,0,0,0
6324422989963,168,-2.66016,-2.28741,-1.84675,0.0215002,0.0782889,0.268253,-0.959921,0.0369109,0.0438639,-0.0704526,0,0,0
6324423001074,168,-2.6597,-2.28688,-1.84743,0.0205565,0.0787831,0.270735,-0.959205,0.0436063,0.0482417,-0.0698946,0,0,0
6324423012186,168,-2.65913,-2.2863,-1.84811,0.0200885,0.0782951,0.273381,-0.958504,0.0529533,0.0556138,-0.0588108,0,0,0
6324423023296,168,-2.65858,-2.28582,-1.84871,0.0168493,0.0792324,0.275144,-0.957984,0.0559672,0.0414604,-0.0371899,0,0,0
6324423034408,168,-2.65805,-2.28528,-1.84935,0.0145844,0.0795815,0.27665,-0.957559,0.0517089,0.0510652,-0.0534682,0,0,0
6324423045518,168,-2.65736,-2.28471,-1.84997,0.0141118,0.0785887,0.279426,-0.956842,0.0622764,0.0557097,-0.0525765,0,0,0
6324423056630,168,-2.65658,-2.28414,-1.85045,0.0113934,0.0800356,0.280525,-0.956436,0.0720491,0.0518805,-0.0456368,0,0,0
6324423067741,168,-2.65574,-2.28359,-1.85076,0.00702659,0.078198,0.283366,-0.955792,0.0639073,0.0432201,-0.0564822,0,0,0
6324423078856,168,-2.65491,-2.28294,-1.85127,0.00442545,0.0785283,0.284279,-0.95551,0.0693152,0.0573835,-0.0517611,0,0,0
6324423089968,168,-2.65397,-2.28222,-1.85166,0.00215556,0.0806237,0.284215,-0.955362,0.0819188,0.0659556,-0.0318192,0,0,0
6324423101078,168,-2.65307,-2.28159,-1.85231,0.000536854,0.0830462,0.283722,-0.955304,0.0905175,0.0557526,-0.0390998,0,0,0
6324423112190,168,-2.65207,-2.28097,-1.85261,-0.00306671,0.0837073,0.28378,-0.955224,0.091574,0.0595188,-0.0287081,0,0,0
6324423123301,168,-2.65102,-2.28037,-1.85297,-0.00614868,0.0846597,0.283756,-0.955132,0.105005,0.0612782,-0.0210054,0,0,0
6324423134412,168,-2.64998,-2.27975,-1.85344,-0.00715567,0.0837122,0.284428,-0.955009,0.0911613,0.0527482,-0.0437351,0,0,0
6324423145523,168,-2.64887,-2.27914,-1.85375,-0.0102924,0.0851147,0.283674,-0.95508,0.0998989,0.0530391,-0.0127877,0,0,0
6324423156634,168,-2.64771,-2.27868,-1.85397,-0.0142639,0.0865566,0.282304,-0.955306,0.103479,0.0430055,-0.0191207,0,0,0
6324423167745,168,-2.64645,-2.27816,-1.85395,-0.0180972,0.0853147,0.282839,-0.955194,0.130004,0.0444218,0.0342928,0,0,0
6324423178849,168,-2.64533,-2.27768,-1.85427,-0.0207193,0.0865343,0.281612,-0.955394,0.096466,0.0447142,-0.0329993,0,0,0
6324423189960,168,-2.64416,-2.27721,-1.8546,-0.023421,0.0878582,0.280471,-0.955546,0.106722,0.0441134,-0.0275494,0,0,0
6324423201071,168,-2.64301,-2.27682,-1.85481,-0.0244099,0.0881781,0.279053,-0.955907,0.0995306,0.030988,-0.0262239,0,0,0
6324423212182,168,-2.64198,-2.27632,-1.85509,-0.0265065,0.0894951,0.27735,-0.956224,0.0832062,0.039951,-0.0429548,0,0,0
