timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
6665861822790,167,-1.01488,-2.47888,-2.7865,0.116719,-0.166719,-0.767927,-0.607347,0.00532108,0.00236016,-0.00759541,0,0,0
6665861833901,167,-1.01488,-2.47888,-2.78649,0.116586,-0.166986,-0.767869,-0.607372,0.00225288,-4.29119e-05,-0.00184521,0,0,0
6665861845012,167,-1.01489,-2.47888,-2.78649,0.116725,-0.167081,-0.767844,-0.60735,-0.00399153,0.00137343,0.00274686,0,0,0
6665861856096,167,-1.01487,-2.47888,-2.78652,0.116826,-0.166899,-0.767815,-0.607418,0.00122321,0.00317605,-0.00326189,0,0,0
6665861867207,167,-1.01489,-2.47889,-2.78648,0.116506,-0.166888,-0.767925,-0.607343,0.000171679,-0.00180262,-0.000600875,0,0,0
6665861878319,167,-1.01491,-2.47889,-2.7865,0.11646,-0.167134,-0.767862,-0.607364,-0.00118008,-0.00163065,-0.00231724,0,0,0
6665861889429,167,-1.01489,-2.4789,-2.78646,0.116353,-0.166742,-0.768022,-0.60729,0.00315459,-0.00733926,0.00321897,0,0,0
6665861900541,167,-1.01488,-2.4789,-2.78648,0.116538,-0.166879,-0.767928,-0.607336,-0.00111571,-0.00141609,0.0043341,0,0,0
6665861911651,167,-1.01489,-2.47887,-2.7865,0.116752,-0.166809,-0.7679,-0.60735,0.00133051,0.00163095,-0.00137343,0,0,0
6665861922763,167,-1.01489,-2.47887,-2.7865,0.116302,-0.166472,-0.768017,-0.60738,0.00431265,-0.00021456,0.000257471,0,0,0
6665861933874,167,-1.01491,-2.47889,-2.78651,0.116936,-0.166549,-0.767945,-0.607329,-0.00270394,0.00171679,-0.00394861,0,0,0
6665861944985,167,-1.01492,-2.47887,-2.78646,0.116533,-0.166473,-0.767993,-0.607366,-0.00128759,0.00527911,0.00515036,0,0,0
6665861956109,167,-1.0149,-2.47891,-2.7865,0.116866,-0.166603,-0.767918,-0.607361,0.00590908,-0.00753622,-0.0101482,0,0,0
6665861967221,167,-1.0149,-2.47888,-2.78647,0.116887,-0.167399,-0.767657,-0.607468,-0.00163065,0.000128736,0.00424828,0,0,0
6665861978331,167,-1.01491,-2.47889,-2.78646,0.116592,-0.166514,-0.767945,-0.607405,-0.00349795,0.00600875,0.00763969,0,0,0
6665861989442,167,-1.01491,-2.47887,-2.78648,0.116513,-0.167031,-0.767898,-0.607337,-0.00607313,0.00257518,-0.000858393,0,0,0
6665862000554,167,-1.0149,-2.47888,-2.78648,0.116762,-0.1666,-0.767913,-0.607388,0.0036046,-0.00145901,-0.00175939,0,0,0
6665862011665,167,-1.01489,-2.47889,-2.78647,0.116548,-0.166912,-0.767911,-0.607346,0.00231724,-0.00145901,-0.00429119,0,0,0
6665862022776,167,-1.01491,-2.47887,-2.78647,0.116533,-0.166897,-0.767886,-0.607386,-0.00236016,0.00429119,0.000815326,0,0,0
6665862033887,167,-1.01489,-2.47888,-2.7865,0.116742,-0.166818,-0.76792,-0.607324,0.00178084,-0.00115862,-0.00544981,0,0,0
6665862044998,167,-1.01491,-2.4789,-2.78647,0.116496,-0.166949,-0.767907,-0.607351,0.000107299,-0.00429196,-0.00364817,0,0,0
6665862056091,167,-1.01492,-2.47888,-2.78648,0.116541,-0.166852,-0.767895,-0.607384,-0.00303512,0.000559668,-0.00198036,0,0,0
6665862067202,167,-1.01489,-2.4789,-2.78647,0.116743,-0.16696,-0.767872,-0.607345,0.00128759,-0.00399153,-0.000600875,0,0,0
6665862078313,167,-1.01492,-2.47887,-2.78645,0.116519,-0.167212,-0.767843,-0.607356,-0.000515036,0.000729634,0.000386277,0,0,0
6665862089425,167,-1.0149,-2.47889,-2.78647,0.116426,-0.166548,-0.768009,-0.607346,0.00218851,-0.0046774,-0.00150192,0,0,0
6665862100527,167,-1.01491,-2.47888,-2.78646,0.116402,-0.167057,-0.7679,-0.607348,-0.00128945,-0.000687705,-0.00202013,0,0,0
