timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
7272160564683,888,-1.57937,-1.10181,-1.43254,0.0422007,-0.100677,-0.668049,-0.736067,0.00185966,-0.00177622,0.00121593,0,0,0
7272160574683,888,-1.57937,-1.10181,-1.43252,0.0425225,-0.100393,-0.668131,-0.736013,-0.000727177,0.000560284,0.00146627,0,0,0
7272160584683,888,-1.57935,-1.10183,-1.43251,0.0425258,-0.100411,-0.668063,-0.736071,0.00214577,-0.002563,0.000882149,0,0,0
7272160594683,888,-1.57936,-1.1018,-1.43251,0.0425168,-0.100644,-0.668028,-0.736072,-0.000691414,0.00300407,-0.000143051,0,0,0
7272160604683,888,-1.57937,-1.1018,-1.43254,0.0421056,-0.100836,-0.667973,-0.736119,-0.00137091,1.19209e-05,-0.00232458,0,0,0
7272160614683,888,-1.57937,-1.10185,-1.43254,0.0426316,-0.100639,-0.667959,-0.736129,0.000345707,-0.00429153,0.000274181,0,0,0
7272160624683,888,-1.57938,-1.10182,-1.43253,0.0423311,-0.100476,-0.668061,-0.736076,-0.000941753,0.00323057,0.00026226,0,0,0
7272160634686,888,-1.57936,-1.10181,-1.43252,0.0423161,-0.100513,-0.668028,-0.736101,0.00231197,0.000536281,0.000822297,0,0,0
7272160644686,888,-1.57937,-1.10182,-1.43254,0.0422481,-0.100822,-0.667989,-0.736099,-0.00152588,-0.000667572,-0.00146627,0,0,0
7272160654686,888,-1.57937,-1.10183,-1.43252,0.0427129,-0.100427,-0.668122,-0.736005,0.000274181,-0.00115633,0.00172853,0,0,0
7272160664686,888,-1.57936,-1.10182,-1.43255,0.0425461,-0.100574,-0.668099,-0.736015,0.00120401,0.000679493,-0.00252724,0,0,0
7272160674686,888,-1.57937,-1.10181,-1.43254,0.0423555,-0.100709,-0.668092,-0.736014,-0.00122786,0.00113249,0.000596046,0,0,0
7272160684686,888,-1.57935,-1.10183,-1.43253,0.0422801,-0.10075,-0.668068,-0.736034,0.00164509,-0.00221729,0.00106096,0,0,0
7272160694686,888,-1.57937,-1.10182,-1.43253,0.0423954,-0.100163,-0.668073,-0.736104,-0.00143051,0.00122786,-0.00013113,0,0,0
7272160704686,888,-1.57938,-1.10183,-1.43252,0.0424791,-0.100426,-0.668057,-0.736078,-0.000905991,-0.00135899,0.00149012,0,0,0
7272160714686,888,-1.57937,-1.10183,-1.43255,0.0425781,-0.100464,-0.668047,-0.736076,0.000834465,0.000452995,-0.00333786,0,0,0
7272160724686,888,-1.57936,-1.10182,-1.43253,0.0423847,-0.100351,-0.668123,-0.736033,0.00118017,0.000560284,0.0020504,0,0,0
7272160744667,888,-1.57937,-1.10181,-1.43254,0.042402,-0.100679,-0.668101,-0.736007,-0.000953674,0.00115633,0.00163317,0,0,0
7272160754667,888,-1.57937,-1.10184,-1.43253,0.042361,-0.100579,-0.668095,-0.736029,-5.96046e-05,-0.00290871,0.000882149,0,0,0
7272160764667,888,-1.57937,-1.1018,-1.43254,0.0423587,-0.100533,-0.66797,-0.736149,0.00025034,0.00357628,-0.00115633,0,0,0
7272160774667,888,-1.57936,-1.10183,-1.43253,0.0423984,-0.100613,-0.668004,-0.736105,0.000536442,-0.00298023,0.00152588,0,0,0
7272160784667,888,-1.57937,-1.10183,-1.43253,0.0427721,-0.100269,-0.6681,-0.736043,-0.00114441,0.000488758,0.000202656,0,0,0
7272160794667,888,-1.57937,-1.10184,-1.43253,0.0422486,-0.100629,-0.668008,-0.736107,-3.57628e-05,-0.00118017,-0.000488758,0,0,0
7272160804667,888,-1.57937,-1.10184,-1.43254,0.0426566,-0.100423,-0.668091,-0.736036,0.000274181,0.000274181,-0.00119209,0,0,0
7272160814667,888,-1.57938,-1.10181,-1.43253,0.0420631,-0.10082,-0.667963,-0.736133,-0.000476837,0.00286102,0.000929832,0,0,0
7272160824667,888,-1.57935,-1.10182,-1.43253,0.0427146,-0.100492,-0.66809,-0.736025,0.00274181,-0.00128746,0.000393391,0,0,0
7272160834667,888,-1.57938,-1.10181,-1.43254,0.0425519,-0.1003,-0.668101,-0.736051,-0.00280142,0.000929832,-0.000834465,0,0,0
7272160844699,888,-1.57936,-1.10182,-1.43254,0.0422803,-0.100723,-0.668041,-0.736063,0.0017349,-0.000606028,0.000225775,0,0,0
7272160854699,888,-1.57938,-1.10182,-1.43251,0.0425722,-0.10058,-0.668083,-0.736028,-0.00228882,-0.000500679,0.00296831,0,0,0
7272160864699,888,-1.57937,-1.10181,-1.43254,0.0424583,-0.100589,-0.667982,-0.736124,0.00114441,0.00168085,-0.00362396,0,0,0
7272160874699,888,-1.57936,-1.10182,-1.43254,0.0424344,-0.100465,-0.668083,-0.736051,0.000739098,-0.00140667,0.000190735,0,0,0
7272160884699,888,-1.57936,-1.10182,-1.43252,0.0425044,-0.100688,-0.668175,-0.735933,0.000727177,0.000417233,0.00246763,0,0,0
7272160894699,888,-1.57936,-1.10182,-1.43252,0.042384,-0.100564,-0.668034,-0.736085,-0.000333786,-7.15256e-05,-0.000679493,0,0,0
7272160904699,888,-1.57936,-1.10184,-1.43254,0.0424727,-0.100402,-0.668099,-0.736043,-0.000369549,-0.00162125,-0.00151396,0,0,0
7272160914699,888,-1.57935,-1.10182,-1.43254,0.0422006,-0.10059,-0.667969,-0.736151,0.000953674,0.00133514,-0.000536442,0,0,0
7272160924699,888,-1.57937,-1.10183,-1.43254,0.0422728,-0.10049,-0.668081,-0.736059,-0.00189543,-0.000727177,0.000166893,0,0,0
7272160934699,888,-1.57936,-1.10182,-1.43253,0.0422762,-0.10083,-0.668009,-0.736078,0.0010848,0.00122786,0.000810623,0,0,0
7272160944699,888,-1.57937,-1.10182,-1.43252,0.0422045,-0.100719,-0.668084,-0.736029,-0.000500679,3.57628e-05,0.00164509,0,0,0
7272160954713,888,-1.57937,-1.10182,-1.43251,0.0424149,-0.10055,-0.668076,-0.736047,1.19043e-05,-0.000202372,0.00107138,0,0,0
