timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
6843074293530,666,-2.90728,-3.21355,-0.0565634,-0.00359714,0.00944976,-0.00690114,-0.999925,0.00351878,-0.0494345,0.0681475,0,0,0
6843074304641,666,-2.90727,-3.21353,-0.05653,-0.0028476,0.00911264,-0.0067524,-0.999932,-0.00536399,-0.00785288,0.00655077,0,0,0
6843074315734,666,-2.90727,-3.21348,-0.0567593,-0.00864236,0.00601289,-0.00699894,-0.99992,0.00223867,0.0149819,-0.0382673,0,0,0
6843074326845,666,-2.90724,-3.21356,-0.0565236,-0.00335413,0.00904996,-0.00689924,-0.99993,-0.0010728,-0.00879694,0.0154107,0,0,0
6843074337956,666,-2.9073,-3.21352,-0.0565369,-0.00374113,0.00848029,-0.00728757,-0.999931,0.00381985,-0.0304729,0.0420854,0,0,0
6843074349067,666,-2.90723,-3.21352,-0.0566179,-0.00258092,0.00882959,-0.0065223,-0.999936,0.00266102,0.00824057,-0.0143419,0,0,0
6843074360179,666,-2.90727,-3.21331,-0.0568885,-0.00776768,0.00701661,-0.0069352,-0.999921,0.0079387,0.0493916,-0.0742483,0,0,0
6843074371290,666,-2.90735,-3.21339,-0.0568238,-0.00791695,0.00578464,-0.00753049,-0.999924,-0.00583497,0.0111551,-0.0339567,0,0,0
6843074382401,666,-2.9073,-3.21343,-0.0567371,-0.00862086,0.00562005,-0.00751357,-0.999919,0.00605058,-0.0113287,0.027595,0,0,0
6843074393512,666,-2.90729,-3.21341,-0.0567898,-0.00770516,0.00639104,-0.00724651,-0.999924,-0.00240307,-0.00240307,0.00718909,0,0,0
6843074404623,666,-2.90728,-3.21355,-0.0565915,-0.0017192,0.00935472,-0.0066922,-0.999932,0.0118887,-0.0237775,0.0319061,0,0,0
6843074415734,666,-2.90729,-3.21328,-0.0569183,-0.00818197,0.00648849,-0.00704876,-0.999921,-0.00291801,0.00133027,0.000521648,0,0,0
6843074426845,666,-2.90727,-3.21351,-0.0565967,-0.00314566,0.00875912,-0.00713388,-0.999931,0.00991265,-0.017551,0.0322242,0,0,0
6843074437956,666,-2.90729,-3.21332,-0.0568618,-0.00882797,0.00609807,-0.00733329,-0.999916,-0.000515036,0.0190134,-0.0173509,0,0,0
6843074449067,666,-2.90726,-3.21356,-0.0565526,-0.00365659,0.00888116,-0.00692218,-0.99993,0.0116741,0.00866977,-0.0090594,0,0,0
6843074460178,666,-2.90728,-3.2133,-0.0568478,-0.00801355,0.00661408,-0.00654941,-0.999925,0.0109445,-0.170906,0.162258,0,0,0
6843074471289,666,-2.90729,-3.21362,-0.0564493,-0.0035275,0.0085914,-0.00719149,-0.999931,-0.00377693,-0.0257089,0.0396215,0,0,0
6843074482400,666,-2.90726,-3.21345,-0.0565883,-0.00306276,0.00905313,-0.00665975,-0.999932,0.00442072,0.00914188,-0.00527844,0,0,0
6843074493511,666,-2.90727,-3.21369,-0.0564541,-0.00334415,0.00766032,-0.00764664,-0.999936,0.0105582,-0.0500443,0.0672832,0,0,0
6843074504623,666,-2.90729,-3.21339,-0.0568183,-0.00828225,0.00587182,-0.00760929,-0.99992,-0.000514943,0.00411954,0.00534991,0,0,0
6843074515738,666,-2.90721,-3.21343,-0.0566362,-0.00311078,0.0102683,-0.00624622,-0.999923,0.0111511,0.0292501,-0.0236391,0,0,0
6843074526849,666,-2.90732,-3.21343,-0.0567309,-0.00889478,0.00595162,-0.00735888,-0.999916,0.00171679,-0.00630919,0.0214645,0,0,0
6843074537960,666,-2.90731,-3.21342,-0.0567765,-0.00766049,0.00627897,-0.00726213,-0.999925,-0.00377693,-0.00454948,-0.0218957,0,0,0
6843074549071,666,-2.90729,-3.21338,-0.0567824,-0.00849864,0.00663191,-0.00691597,-0.999918,0.00193138,-0.00691006,0.00974343,0,0,0
6843074560183,666,-2.90731,-3.21334,-0.0568011,-0.0084151,0.00658146,-0.00738335,-0.999916,-0.00416246,-0.021928,0.0239221,0,0,0
6843074571293,666,-2.90728,-3.21339,-0.056813,-0.00783976,0.00610296,-0.00706465,-0.999926,-0.00175971,0.0392285,-0.0591674,0,0,0
6843074582405,666,-2.90725,-3.21357,-0.056537,-0.00343164,0.00831229,-0.00727029,-0.999933,0.0132169,-0.04141,0.0437748,0,0,0
6843074593516,666,-2.90735,-3.21337,-0.0567574,-0.00802047,0.0066597,-0.00716585,-0.99992,-0.00133051,0.00579415,0.00665254,0,0,0
6843074604627,666,-2.90737,-3.21228,-0.0577984,-0.015403,-0.0035567,-0.0133974,-0.999785,-0.013174,0.197223,-0.169936,0,0,0
6843074615738,666,-2.90733,-3.21342,-0.0567827,-0.00760193,0.00687213,-0.0065258,-0.999926,-0.00583707,-0.222796,0.20134,0,0,0
6843074626861,666,-2.90732,-3.21347,-0.0565695,-0.00291834,0.00903396,-0.00681307,-0.999932,-0.00184521,-0.0201686,0.0432659,0,0,0
6843074637971,666,-2.90723,-3.21358,-0.0565128,-0.00405788,0.00906484,-0.00686794,-0.999927,0.0121892,-0.0439926,0.0600888,0,0,0
